EMPRESA;REGIAO;DATACENTER;ZONA;SERVIDOR;CPU;RAM_TOTAL;RAM_USADA;RAM_PERCENT;DISCO_TOTAL;DISCO_USADO;DISCO_PERCENT;LATENCIA;PACOTES_ENVIADOS;PACOTES_RECEBIDOS;PACOTES_PERDIDOS;QTD_PR;PROCESSO1_CPU;PORCENTAGEM_PROCESSO1_CPU;PROCESSO2_CPU;PORCENTAGEM_PROCESSO2_CPU;PROCESSO3_CPU;PORCENTAGEM_PROCESSO3_CPU;PROCESSO1_RAM;PORCENTAGEM_PROCESSO1_RAM;PROCESSO2_RAM;PORCENTAGEM_PROCESSO2_RAM;PROCESSO3_RAM;PORCENTAGEM_PROCESSO3_RAM;QTD_NUCLEOS;USO_USER;USO_SISTEM;BOOTTIME;DATA_HORA;DIA_SEMANA;JOGADORES_ATIVOS
SteamData;Porto Alegre;DC-POA01;ZonaC;SRV-WEB-01;50.34;34359738368;23359572695;67.99;536870912000;439142404685;81.8;70.7;152754;263267;22;178;chrome.exe;24.89;python.exe;17.01;discord.exe;8.24;chrome.exe;3015175924;discord.exe;553017444;python.exe;433244322;16;68.55;8.37;1777908789;2026-05-30 21:53:09;Saturday;808262
SteamData;São Paulo;DC-SP01;ZonaC;SRV-WEB-01;69.12;34359738368;23164812964;67.42;536870912000;245576644700;45.74;76.16;248809;218108;9;154;chrome.exe;35.57;python.exe;18.08;discord.exe;13.58;chrome.exe;3955835006;discord.exe;1423436909;python.exe;406960675;16;17.72;11.33;1779723189;2026-05-30 22:13:09;Saturday;546128
SteamData;Rio de Janeiro;DC-RJ01;ZonaB;SRV-WEB-01;40.69;34359738368;27766868614;80.81;536870912000;442812625049;82.48;62.87;150238;86531;28;341;chrome.exe;16.99;python.exe;23.49;discord.exe;14.39;chrome.exe;3883571739;discord.exe;1391444158;python.exe;412643792;8;11.77;28.33;1778254389;2026-05-30 22:13:09;Saturday;826126
SteamData;Porto Alegre;DC-POA01;ZonaB;SRV-API-01;63.8;34359738368;26823292383;78.07;536870912000;290453191382;54.1;105.93;193418;335148;30;199;chrome.exe;12.97;python.exe;6.66;discord.exe;2.36;chrome.exe;2473515927;discord.exe;1250513316;python.exe;400578092;32;20.73;15.23;1778340789;2026-05-30 22:13:09;Saturday;584655
SteamData;São Paulo;DC-SP01;ZonaA;SRV-WEB-01;39.71;34359738368;18699070957;54.42;536870912000;399225464499;74.36;87.59;200647;89062;18;169;chrome.exe;31.1;python.exe;22.47;discord.exe;7.83;chrome.exe;3884372681;discord.exe;975716520;python.exe;630129105;32;58.45;11.97;1778686389;2026-05-30 22:33:09;Saturday;881689
SteamData;Rio de Janeiro;DC-RJ01;ZonaA;SRV-DB-01;60.42;34359738368;26441130766;76.95;536870912000;384173459862;71.56;76.07;257665;331165;14;215;chrome.exe;20.53;python.exe;16.35;discord.exe;7.84;chrome.exe;2461167599;discord.exe;1819051174;python.exe;458666374;32;61.48;9.57;1778945589;2026-05-30 22:33:09;Saturday;728379
SteamData;Porto Alegre;DC-POA01;ZonaC;SRV-DB-01;41.04;34359738368;25497166210;74.21;536870912000;310002323578;57.74;19.53;216900;197696;5;244;chrome.exe;21.02;python.exe;20.34;discord.exe;6.6;chrome.exe;3707371383;discord.exe;1246841653;python.exe;448636961;32;46.62;10.06;1779291189;2026-05-30 22:33:09;Saturday;524011
SteamData;São Paulo;DC-SP01;ZonaC;SRV-API-01;35.51;34359738368;22836265897;66.46;536870912000;314979957013;58.67;29.09;288037;274045;20;192;chrome.exe;35.16;python.exe;5.37;discord.exe;13.53;chrome.exe;2967960478;discord.exe;1386243009;python.exe;373658158;16;50.76;12.66;1779809589;2026-05-30 22:53:09;Saturday;553385
SteamData;Rio de Janeiro;DC-RJ01;ZonaA;SRV-WEB-01;78.57;34359738368;12070132082;35.13;536870912000;321513936586;59.89;82.29;147150;121905;0;303;chrome.exe;29.87;python.exe;16.32;discord.exe;8.66;chrome.exe;3334784054;discord.exe;1156276694;python.exe;913472789;32;42.95;20.7;1779118389;2026-05-30 22:53:09;Saturday;596060
SteamData;Porto Alegre;DC-POA01;ZonaB;SRV-API-01;94.84;34359738368;22546230168;65.62;536870912000;267975079165;49.91;107.42;241379;221217;4;314;chrome.exe;38.85;python.exe;17.14;discord.exe;4.82;chrome.exe;3201043855;discord.exe;831584309;python.exe;587159375;16;67.89;5.04;1778772789;2026-05-30 22:53:09;Saturday;871872
SteamData;São Paulo;DC-SP01;ZonaB;SRV-DB-01;82.82;34359738368;15867351414;46.18;536870912000;404359545353;75.32;95.02;93335;266599;11;354;chrome.exe;34.62;python.exe;16.58;discord.exe;12.57;chrome.exe;2006736250;discord.exe;1697084348;python.exe;915187533;16;69.27;5.09;1779723189;2026-05-30 23:13:09;Saturday;832425
SteamData;Rio de Janeiro;DC-RJ01;ZonaC;SRV-API-01;67.38;34359738368;16034496847;46.67;536870912000;293754670848;54.72;98.2;251434;283788;16;289;chrome.exe;16.81;python.exe;23.24;discord.exe;5.75;chrome.exe;2012252825;discord.exe;1409902735;python.exe;342058372;32;55.42;15.45;1777995189;2026-05-30 23:13:09;Saturday;511188
SteamData;Porto Alegre;DC-POA01;ZonaA;SRV-DB-01;84.27;34359738368;26726758830;77.79;536870912000;209040431120;38.94;16.12;274996;247366;1;206;chrome.exe;14.28;python.exe;19.03;discord.exe;5.86;chrome.exe;3143701095;discord.exe;1174636046;python.exe;762212001;32;63.49;10.17;1779982389;2026-05-30 23:13:09;Saturday;512670
SteamData;São Paulo;DC-SP01;ZonaC;SRV-DB-01;84.62;34359738368;20926141420;60.9;536870912000;245750310011;45.77;23.11;77162;227118;21;174;chrome.exe;32.07;python.exe;10.24;discord.exe;8.94;chrome.exe;1914368607;discord.exe;750572530;python.exe;770610648;8;50.17;6.87;1780068789;2026-05-30 23:33:09;Saturday;894333
SteamData;Rio de Janeiro;DC-RJ01;ZonaA;SRV-DB-01;57.18;34359738368;25987088867;75.63;536870912000;429023446224;79.91;103.97;128973;154941;30;260;chrome.exe;20.15;python.exe;6.88;discord.exe;3.07;chrome.exe;3944571443;discord.exe;1180548031;python.exe;693447466;16;31.68;29.94;1778772789;2026-05-30 23:33:09;Saturday;859162
SteamData;Porto Alegre;DC-POA01;ZonaC;SRV-WEB-01;59.96;34359738368;24372044157;70.93;536870912000;206569791196;38.48;28.53;111470;294516;14;210;chrome.exe;14.27;python.exe;10.05;discord.exe;12.57;chrome.exe;1257244175;discord.exe;1352440639;python.exe;688770728;8;27.9;16.9;1778340789;2026-05-30 23:33:09;Saturday;719104
SteamData;São Paulo;DC-SP01;ZonaC;SRV-DB-01;47.3;34359738368;27114274985;78.91;536870912000;205870956184;38.35;48.17;231280;112953;0;185;chrome.exe;29.5;python.exe;22.93;discord.exe;14.87;chrome.exe;1985191826;discord.exe;1374795952;python.exe;459884486;16;23.53;17.24;1778254389;2026-05-30 23:53:09;Saturday;756202
SteamData;Rio de Janeiro;DC-RJ01;ZonaA;SRV-API-01;73.09;34359738368;14937585591;43.47;536870912000;252936711550;47.11;71.3;290028;110607;13;301;chrome.exe;29.11;python.exe;12.38;discord.exe;4.61;chrome.exe;3992589472;discord.exe;1779355879;python.exe;803372567;32;55.65;20.33;1778081589;2026-05-30 23:53:09;Saturday;516844
SteamData;Porto Alegre;DC-POA01;ZonaB;SRV-DB-01;51.96;34359738368;26471327232;77.04;536870912000;404184997718;75.29;35.42;185911;103280;30;269;chrome.exe;29.27;python.exe;12.01;discord.exe;14.77;chrome.exe;1738172168;discord.exe;1572572668;python.exe;702241114;16;39.39;6.66;1780155189;2026-05-30 23:53:09;Saturday;794546
SteamData;São Paulo;DC-SP01;ZonaB;SRV-WEB-01;83.17;34359738368;25464001891;74.11;536870912000;274790369781;51.18;55.73;70574;104614;11;364;chrome.exe;37.23;python.exe;22.67;discord.exe;13.99;chrome.exe;2722099902;discord.exe;616975439;python.exe;982332425;8;51.39;29.01;1778254389;2026-05-31 00:13:09;Sunday;557630
SteamData;Rio de Janeiro;DC-RJ01;ZonaC;SRV-API-01;44.67;34359738368;18782352421;54.66;536870912000;318578503637;59.34;66.79;153321;64349;15;182;chrome.exe;24.04;python.exe;15.05;discord.exe;2.94;chrome.exe;2775079014;discord.exe;1687682785;python.exe;778729515;32;42.4;25.33;1778772789;2026-05-31 00:13:09;Sunday;596240
SteamData;Porto Alegre;DC-POA01;ZonaC;SRV-API-01;82.77;34359738368;21563670298;62.76;536870912000;441746581582;82.28;112.93;278024;311047;21;164;chrome.exe;25.87;python.exe;7.54;discord.exe;9.47;chrome.exe;1847271973;discord.exe;1953165542;python.exe;626537886;16;36.7;27.33;1778254389;2026-05-31 00:13:09;Sunday;728225
SteamData;São Paulo;DC-SP01;ZonaC;SRV-API-01;92.27;34359738368;21011800760;61.15;536870912000;426659059734;79.47;78.93;273560;387798;26;351;chrome.exe;23.06;python.exe;22.47;discord.exe;10.99;chrome.exe;1043302052;discord.exe;1446308655;python.exe;452759940;8;52.78;10.56;1779204789;2026-05-31 00:33:09;Sunday;557160
SteamData;Rio de Janeiro;DC-RJ01;ZonaC;SRV-DB-01;63.81;34359738368;27183253414;79.11;536870912000;361751589449;67.38;78.03;221226;320179;11;184;chrome.exe;18.98;python.exe;12.85;discord.exe;10.3;chrome.exe;3935863022;discord.exe;1571629248;python.exe;444812260;8;26.46;22.05;1778859189;2026-05-31 00:33:09;Sunday;822225
SteamData;Porto Alegre;DC-POA01;ZonaC;SRV-API-01;80.15;34359738368;18295260936;53.25;536870912000;299574167817;55.8;55.35;84950;206086;27;163;chrome.exe;35.6;python.exe;7.74;discord.exe;3.55;chrome.exe;2919495305;discord.exe;1070309881;python.exe;583869637;32;12.23;11.88;1779636789;2026-05-31 00:33:09;Sunday;511858
SteamData;São Paulo;DC-SP01;ZonaA;SRV-WEB-01;47.25;34359738368;25071534276;72.97;536870912000;319355149573;59.48;27.26;166555;297460;16;298;chrome.exe;28.19;python.exe;21.82;discord.exe;6.24;chrome.exe;3088202314;discord.exe;1755618230;python.exe;692173304;8;48.5;29.85;1777735989;2026-05-31 00:53:09;Sunday;603527
SteamData;Rio de Janeiro;DC-RJ01;ZonaA;SRV-DB-01;66.82;34359738368;20985727455;61.08;536870912000;343066010953;63.9;81.98;98608;52619;13;399;chrome.exe;13.01;python.exe;7.16;discord.exe;6.81;chrome.exe;1598503076;discord.exe;1719639722;python.exe;695370519;32;33.96;25.46;1779118389;2026-05-31 00:53:09;Sunday;896128
SteamData;Porto Alegre;DC-POA01;ZonaC;SRV-DB-01;53.65;34359738368;25499833420;74.21;536870912000;388897820884;72.44;99.1;258189;353901;21;286;chrome.exe;39.41;python.exe;19.95;discord.exe;8.39;chrome.exe;1521681346;discord.exe;1509045224;python.exe;806147669;16;30.41;11.87;1778945589;2026-05-31 00:53:09;Sunday;693604
SteamData;São Paulo;DC-SP01;ZonaC;SRV-API-01;41.94;34359738368;29963526403;87.21;536870912000;333499317065;62.12;16.11;79331;155350;28;266;chrome.exe;27.56;python.exe;10.75;discord.exe;2.23;chrome.exe;2566425536;discord.exe;1418152776;python.exe;850856567;16;50.7;27.16;1778599989;2026-05-31 01:13:09;Sunday;788084
SteamData;Rio de Janeiro;DC-RJ01;ZonaC;SRV-DB-01;75.01;34359738368;17146879015;49.9;536870912000;251349021272;46.82;74.05;250037;380301;23;265;chrome.exe;33.26;python.exe;24.17;discord.exe;13.78;chrome.exe;3489740375;discord.exe;1584181833;python.exe;585035688;32;21.57;15.85;1779809589;2026-05-31 01:13:09;Sunday;735650
SteamData;Porto Alegre;DC-POA01;ZonaB;SRV-WEB-01;31.91;34359738368;17377000174;50.57;536870912000;331891185762;61.82;108.2;235412;273787;4;324;chrome.exe;12.48;python.exe;12.08;discord.exe;12.38;chrome.exe;3249521855;discord.exe;1217363692;python.exe;954250984;32;46.31;29.14;1777735989;2026-05-31 01:13:09;Sunday;694316
SteamData;São Paulo;DC-SP01;ZonaC;SRV-API-01;38.18;34359738368;17436150818;50.75;536870912000;314721569719;58.62;79.82;113647;334517;17;173;chrome.exe;20.58;python.exe;13.07;discord.exe;3.74;chrome.exe;2720767464;discord.exe;530024539;python.exe;786912824;32;65.48;13.22;1778427189;2026-05-31 01:33:09;Sunday;609666
SteamData;Rio de Janeiro;DC-RJ01;ZonaC;SRV-DB-01;78.81;34359738368;28421084038;82.72;536870912000;225387058286;41.98;18.34;285973;340478;27;234;chrome.exe;23.13;python.exe;6.13;discord.exe;10.3;chrome.exe;2554369495;discord.exe;1065496494;python.exe;637652584;32;68.15;19.05;1778686389;2026-05-31 01:33:09;Sunday;713739
SteamData;Porto Alegre;DC-POA01;ZonaB;SRV-DB-01;45.46;34359738368;14285330737;41.58;536870912000;249026490310;46.38;98.01;280293;342256;21;247;chrome.exe;27.52;python.exe;24.27;discord.exe;3.69;chrome.exe;2013416403;discord.exe;609229889;python.exe;596425485;32;19.64;12.98;1779031989;2026-05-31 01:33:09;Sunday;592939
SteamData;São Paulo;DC-SP01;ZonaA;SRV-WEB-01;73.35;34359738368;28465834212;82.85;536870912000;407535460387;75.91;57.15;273924;260851;21;207;chrome.exe;32.83;python.exe;11.84;discord.exe;5.86;chrome.exe;1003534773;discord.exe;1565765268;python.exe;534454922;16;43.64;15.41;1778167989;2026-05-31 01:53:09;Sunday;584756
SteamData;Rio de Janeiro;DC-RJ01;ZonaB;SRV-API-01;89.02;34359738368;21349544665;62.14;536870912000;417499989215;77.77;93.14;197133;66408;15;172;chrome.exe;39.21;python.exe;19.11;discord.exe;12.58;chrome.exe;1098673653;discord.exe;1024355251;python.exe;512307548;16;31.38;15.16;1779031989;2026-05-31 01:53:09;Sunday;796903
SteamData;Porto Alegre;DC-POA01;ZonaB;SRV-API-01;70.45;34359738368;19840785412;57.74;536870912000;303797457905;56.59;54.44;67571;121807;18;216;chrome.exe;17.16;python.exe;18.04;discord.exe;13.52;chrome.exe;3077200053;discord.exe;1169351364;python.exe;449955311;16;27.08;9.52;1779118389;2026-05-31 01:53:09;Sunday;663466
SteamData;São Paulo;DC-SP01;ZonaB;SRV-API-01;45.64;34359738368;13645333228;39.71;536870912000;234046994729;43.59;98.72;125105;385123;0;333;chrome.exe;10.88;python.exe;8.14;discord.exe;7.83;chrome.exe;2903547849;discord.exe;577816858;python.exe;606143798;8;16.08;8.65;1779291189;2026-05-31 02:13:09;Sunday;845599
SteamData;Rio de Janeiro;DC-RJ01;ZonaA;SRV-DB-01;31.23;34359738368;16235373976;47.25;536870912000;327860339918;61.07;94.67;255962;139088;21;249;chrome.exe;12.87;python.exe;18.36;discord.exe;13.41;chrome.exe;1106551639;discord.exe;532962153;python.exe;475961393;8;61.64;5.62;1778772789;2026-05-31 02:13:09;Sunday;523423
SteamData;Porto Alegre;DC-POA01;ZonaA;SRV-API-01;60.61;34359738368;29879311543;86.96;536870912000;430989343576;80.28;104.41;256362;397005;7;166;chrome.exe;19.52;python.exe;20.98;discord.exe;10.55;chrome.exe;3556965791;discord.exe;1761224035;python.exe;332686652;16;62.33;24.95;1778081589;2026-05-31 02:13:09;Sunday;515913
SteamData;São Paulo;DC-SP01;ZonaC;SRV-WEB-01;56.88;34359738368;28071974881;81.7;536870912000;285217934461;53.13;101.89;64120;242211;8;226;chrome.exe;38.51;python.exe;17.16;discord.exe;7.76;chrome.exe;1903650304;discord.exe;1758575258;python.exe;395589701;32;31.89;23.53;1778167989;2026-05-31 02:33:09;Sunday;732935
SteamData;Rio de Janeiro;DC-RJ01;ZonaA;SRV-WEB-01;74.89;34359738368;25981003368;75.61;536870912000;323642490835;60.28;68.29;255075;103640;18;209;chrome.exe;10.35;python.exe;17.45;discord.exe;12.69;chrome.exe;2242803357;discord.exe;676667246;python.exe;995104227;32;16.19;9.09;1778945589;2026-05-31 02:33:09;Sunday;838301
SteamData;Porto Alegre;DC-POA01;ZonaA;SRV-WEB-01;87.36;34359738368;20183457801;58.74;536870912000;321413159138;59.87;97.66;166298;348624;9;348;chrome.exe;16.3;python.exe;16.9;discord.exe;6.85;chrome.exe;1008754783;discord.exe;813831466;python.exe;928596754;8;25.69;27.18;1780241589;2026-05-31 02:33:09;Sunday;653022
SteamData;São Paulo;DC-SP01;ZonaA;SRV-API-01;60.32;34359738368;12065376090;35.11;536870912000;419989543661;78.23;112.92;223071;193597;23;209;chrome.exe;23.07;python.exe;16.92;discord.exe;5.82;chrome.exe;3494070375;discord.exe;1387115586;python.exe;467830842;16;49.16;10.29;1778081589;2026-05-31 02:53:09;Sunday;677277
SteamData;Rio de Janeiro;DC-RJ01;ZonaC;SRV-WEB-01;59.11;34359738368;29022254295;84.47;536870912000;392975928268;73.2;75.98;274892;302557;22;299;chrome.exe;31.03;python.exe;14.08;discord.exe;2.41;chrome.exe;2426124829;discord.exe;626147589;python.exe;865385155;32;13.31;10.55;1779895989;2026-05-31 02:53:09;Sunday;780963
SteamData;Porto Alegre;DC-POA01;ZonaA;SRV-WEB-01;39.83;34359738368;29667785491;86.34;536870912000;416510746084;77.58;88.51;216159;235841;20;172;chrome.exe;27.97;python.exe;18.04;discord.exe;6.4;chrome.exe;1731937057;discord.exe;1311458976;python.exe;746536054;8;59.49;7.63;1779636789;2026-05-31 02:53:09;Sunday;747768
SteamData;São Paulo;DC-SP01;ZonaA;SRV-DB-01;83.44;34359738368;22903414818;66.66;536870912000;244708136762;45.58;113.2;90104;332558;2;358;chrome.exe;35.33;python.exe;13.83;discord.exe;9.87;chrome.exe;2155976862;discord.exe;1684275046;python.exe;312532912;8;24.84;13.41;1780241589;2026-05-31 03:13:09;Sunday;625923
SteamData;Rio de Janeiro;DC-RJ01;ZonaC;SRV-DB-01;64.7;34359738368;24830628309;72.27;536870912000;283729613670;52.85;63.94;65872;67244;9;154;chrome.exe;34.24;python.exe;22.97;discord.exe;11.08;chrome.exe;1787377878;discord.exe;1807011163;python.exe;739529889;8;49.58;18.15;1779636789;2026-05-31 03:13:09;Sunday;571020
SteamData;Porto Alegre;DC-POA01;ZonaC;SRV-WEB-01;73.86;34359738368;19344057557;56.3;536870912000;284063231361;52.91;60.65;139069;112355;30;220;chrome.exe;37.27;python.exe;24.08;discord.exe;6.8;chrome.exe;2550994715;discord.exe;1500636906;python.exe;638811257;16;57.71;10.79;1778859189;2026-05-31 03:13:09;Sunday;534082
SteamData;São Paulo;DC-SP01;ZonaA;SRV-WEB-01;87.79;34359738368;23321869656;67.88;536870912000;358259246639;66.73;73.71;131385;291810;21;299;chrome.exe;20.15;python.exe;16.85;discord.exe;12.9;chrome.exe;1379197832;discord.exe;1440869631;python.exe;407154087;32;48.97;29.95;1778427189;2026-05-31 03:33:09;Sunday;835440
SteamData;Rio de Janeiro;DC-RJ01;ZonaB;SRV-API-01;32.09;34359738368;19684067233;57.29;536870912000;289692469731;53.96;32.4;188744;244465;26;184;chrome.exe;12.27;python.exe;24.73;discord.exe;4.88;chrome.exe;1542151932;discord.exe;1243199835;python.exe;928665546;32;21.81;17.23;1777995189;2026-05-31 03:33:09;Sunday;848737
SteamData;Porto Alegre;DC-POA01;ZonaC;SRV-API-01;39.14;34359738368;12099571923;35.21;536870912000;365739344003;68.12;73.96;225944;204027;18;172;chrome.exe;36.31;python.exe;10.65;discord.exe;7.73;chrome.exe;1073247663;discord.exe;1904169820;python.exe;616253935;16;49.63;12.71;1778167989;2026-05-31 03:33:09;Sunday;607319
SteamData;São Paulo;DC-SP01;ZonaA;SRV-WEB-01;28.64;34359738368;22936427100;66.75;536870912000;407362561778;75.88;98.39;292987;340457;24;184;chrome.exe;30.5;python.exe;13.89;discord.exe;9.32;chrome.exe;2391460411;discord.exe;1189507781;python.exe;636302316;8;64.65;26.74;1777995189;2026-05-31 03:53:09;Sunday;863835
SteamData;Rio de Janeiro;DC-RJ01;ZonaA;SRV-API-01;54.62;34359738368;24887106742;72.43;536870912000;400225716393;74.55;20.91;89356;280899;7;294;chrome.exe;23.73;python.exe;19.04;discord.exe;4.64;chrome.exe;2988017769;discord.exe;756860025;python.exe;795850286;16;66.2;21.57;1779204789;2026-05-31 03:53:09;Sunday;877436
SteamData;Porto Alegre;DC-POA01;ZonaB;SRV-API-01;25.74;34359738368;25835294769;75.19;536870912000;279859668605;52.13;98.37;104877;51066;4;277;chrome.exe;35.62;python.exe;15.27;discord.exe;7.32;chrome.exe;1996514828;discord.exe;590426856;python.exe;448545665;16;28.54;21.12;1777735989;2026-05-31 03:53:09;Sunday;535745
SteamData;São Paulo;DC-SP01;ZonaB;SRV-DB-01;91.44;34359738368;27213575473;79.2;536870912000;425135671245;79.19;118.67;292684;56840;11;225;chrome.exe;35.58;python.exe;18.09;discord.exe;7.38;chrome.exe;2088364233;discord.exe;1094304991;python.exe;460550982;8;17.07;16.58;1779377589;2026-05-31 04:13:09;Sunday;645633
SteamData;Rio de Janeiro;DC-RJ01;ZonaB;SRV-API-01;86.72;34359738368;15350913331;44.68;536870912000;275877514525;51.39;118.69;285262;83570;2;312;chrome.exe;29.56;python.exe;22.27;discord.exe;3.7;chrome.exe;2393839312;discord.exe;1012976868;python.exe;784036671;16;36.88;12.13;1779809589;2026-05-31 04:13:09;Sunday;636882
SteamData;Porto Alegre;DC-POA01;ZonaA;SRV-API-01;41.65;34359738368;22574966757;65.7;536870912000;220637160414;41.1;70.84;139640;177748;21;374;chrome.exe;11.89;python.exe;6.3;discord.exe;7.75;chrome.exe;2905598642;discord.exe;1076477147;python.exe;335494485;32;64.31;18.29;1779636789;2026-05-31 04:13:09;Sunday;519637
SteamData;São Paulo;DC-SP01;ZonaB;SRV-API-01;73.75;34359738368;16960963544;49.36;536870912000;397061690415;73.96;50.95;183227;316875;20;198;chrome.exe;26.83;python.exe;13.7;discord.exe;4.17;chrome.exe;3875767794;discord.exe;708538354;python.exe;657523829;8;45.56;13.89;1780068789;2026-05-31 04:33:09;Sunday;534735
SteamData;Rio de Janeiro;DC-RJ01;ZonaB;SRV-DB-01;39.42;34359738368;25375164664;73.85;536870912000;282345736852;52.59;36.97;256481;120925;2;320;chrome.exe;28.5;python.exe;14.5;discord.exe;14.64;chrome.exe;2142348311;discord.exe;1162223313;python.exe;688089327;16;54.09;8.16;1778686389;2026-05-31 04:33:09;Sunday;539895
SteamData;Porto Alegre;DC-POA01;ZonaA;SRV-WEB-01;47.43;34359738368;28936754118;84.22;536870912000;404117822036;75.27;107.98;285169;276754;20;243;chrome.exe;15.52;python.exe;5.42;discord.exe;10.15;chrome.exe;2576434453;discord.exe;749809367;python.exe;369410338;8;42.0;26.8;1778167989;2026-05-31 04:33:09;Sunday;805360
SteamData;São Paulo;DC-SP01;ZonaA;SRV-API-01;64.71;34359738368;13480404691;39.23;536870912000;326923500925;60.89;114.91;74098;192062;17;203;chrome.exe;23.84;python.exe;9.7;discord.exe;12.39;chrome.exe;1479946100;discord.exe;1734758598;python.exe;810259021;32;68.89;9.62;1778945589;2026-05-31 04:53:09;Sunday;667658
SteamData;Rio de Janeiro;DC-RJ01;ZonaA;SRV-API-01;40.93;34359738368;27593625640;80.31;536870912000;391276133042;72.88;81.56;57022;254303;26;254;chrome.exe;29.08;python.exe;19.4;discord.exe;13.65;chrome.exe;2602040047;discord.exe;1488532143;python.exe;830189461;8;61.71;19.78;1777908789;2026-05-31 04:53:09;Sunday;681841
SteamData;Porto Alegre;DC-POA01;ZonaA;SRV-DB-01;28.38;34359738368;24593863641;71.58;536870912000;402440765003;74.96;113.35;280492;56116;28;168;chrome.exe;29.18;python.exe;7.11;discord.exe;13.73;chrome.exe;2988247595;discord.exe;1660777086;python.exe;493790486;8;12.48;14.77;1779118389;2026-05-31 04:53:09;Sunday;513013
SteamData;São Paulo;DC-SP01;ZonaC;SRV-WEB-01;63.16;34359738368;26709101621;77.73;536870912000;402684528234;75.01;75.31;151360;63602;5;300;chrome.exe;22.45;python.exe;24.29;discord.exe;9.76;chrome.exe;2417328388;discord.exe;1655933495;python.exe;488664590;16;51.45;22.85;1779291189;2026-05-31 05:13:09;Sunday;680202
SteamData;Rio de Janeiro;DC-RJ01;ZonaB;SRV-WEB-01;34.51;34359738368;28107637475;81.8;536870912000;219465792573;40.88;60.1;248044;55066;7;398;chrome.exe;14.2;python.exe;7.71;discord.exe;4.47;chrome.exe;3999848382;discord.exe;1380657515;python.exe;367787511;32;55.59;21.0;1779118389;2026-05-31 05:13:09;Sunday;523602
